,gall_name,cmt_contents,label
3881,leagueoflegends3,"라이즈가 제일 잘컷는데 라이즈, 렉사이 반대쪽으로 궁써서 혼자 고립돼 사망;",0
3882,leagueoflegends3,아갈 ㄴ,1
3883,leagueoflegends3,ㄹㅇ..컨디션만 ㄷ괜찮앗으면 우리혁나왓는데,0
3884,leagueoflegends3,지랄좀하지마 ㅋㅋㅋㅋ,1
3885,leagueoflegends3,skt 항상롤드컵은 컨디션관리 졸라잘햇엇는데,0
3886,leagueoflegends3,변비는 짱정이지 ㄹㅇㅋㅋ  - dc App,1
3887,leagueoflegends3,그놈의 컨디션도르 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
3888,leagueoflegends3,컨디션 관리도 프로면 실력인데,0
3889,leagueoflegends3,변빈데 그렇게 똥을 싸질렀다고?,1
3890,leagueoflegends3,현실에서 못싸니까 ㅋㅋㅋ  - dc App,0
3891,leagueoflegends3,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
3892,leagueoflegends3,반대지 퍽즈가 알렉스 캡스가 프로겐,0
3893,leagueoflegends3,"알렉스이치는 라인전 질때도, 이러다 부활하겠지? 하는데 프로겐은 일단 기본적으로 너무 든든함. 근데 망한다? 그럼 이번세트 못이길거같은느낌이듬. 캡스가망해도 부활할거같은느낌. 그리고 화려한 한타를 보여주는거랑. 퍽즈가 딱딱 절제하면서 깔끔하게 딜넣는거보면 퍽즈가 프로겐이고 캡스가 알렉스이치임",0
3894,leagueoflegends3,이전 g2미드퍽즈에서 퍽즈가 망한다? 오우셑 그겜 못이기는거 너무눈에보엿지. 야바위꾼하고 전문가? 기대도안갔제,0
3895,leagueoflegends3,앗..,0
3896,leagueoflegends3,니가 페이커라 생각하고 니가 쓴 글 봤다고 생각해보셈 그리고 너같은 애들 한 둘이 아닌데 감당가능?,0
3897,leagueoflegends3,도인비 럼블을 떠올려봐 애쉬 같은거 못 한다,0
3898,leagueoflegends3,물리기쉬워서,0
3899,leagueoflegends3,애쉬하느니 좀더 후반캐리력 좋은 바루스하는듯?,0
3900,leagueoflegends3,솔랭이랑 대회는 아예 다른게임이라 다들 입모아서 말하잖아. 애쉬나와봤자 한타때마다 터질텐데 어케하누,0
3901,leagueoflegends3,애초에 역대 대회들 봐도 애쉬 제대로 쓰던새끼가 프레이가 유일함.,1
3902,leagueoflegends3,플 없으면 죽이기쉬워서아닐까,0
3903,leagueoflegends3,탐켄치 뒤져서그럼,0
3904,leagueoflegends3,킅 apk 한화   - dc App,0
3905,leagueoflegends3,apk하고 킅,0
3906,leagueoflegends3,apk  - dc App,0
3907,leagueoflegends3,apk 킅 한화 3팀이 경쟁,0
3908,leagueoflegends3,손가락 대결이었는데 펀플 쪽이 대가리 좀 더 잘굴려서 이김,0
3909,leagueoflegends3,IG가 싸움에 미친놈들이라,1
3910,leagueoflegends3,자세히 보면 fpx가 미드/ 바텀 로밍도 그렇고 운영적으로도 우위였음,0
3911,leagueoflegends3,돈을 잘 벌면 우크라이나 여자를 하나 데려와 ㅋㅋㅋ 애는 안 낳고 이게 개꿀임 ㅋㅋㅋ,1
3912,leagueoflegends3,?,0
3913,leagueoflegends3,?,0
3914,leagueoflegends3,진형붕괴랑 딜 ㅆㅅㅌㅊ임,1
3915,leagueoflegends3,제이스궁,0
3916,leagueoflegends3,"제이스 궁 쿨 존나 짧은 이속 증가, 추뎀에 추가로 스킬 3개 주는 개사기 궁인데 뭐?",1
3917,leagueoflegends3,추가로 스킬주는건 궁때문이 아니자나 원래 스킬특성이지 궁은 궁만으로 봐야지,0
3918,leagueoflegends3,근데 좋은궁극기는 아닌거맞음.. 쓰레기탑급은 아니라도,1
3919,leagueoflegends3,우두루  - dc App,0
3920,leagueoflegends3,?,0
3921,leagueoflegends3,?,0
3922,leagueoflegends3,진형붕괴랑 딜 ㅆㅅㅌㅊ임,1
3923,leagueoflegends3,제이스궁,0
3924,leagueoflegends3,"제이스 궁 쿨 존나 짧은 이속 증가, 추뎀에 추가로 스킬 3개 주는 개사기 궁인데 뭐?",1
3925,leagueoflegends3,추가로 스킬주는건 궁때문이 아니자나 원래 스킬특성이지 궁은 궁만으로 봐야지,0
3926,leagueoflegends3,근데 좋은궁극기는 아닌거맞음.. 쓰레기탑급은 아니라도,1
3927,leagueoflegends3,우두루  - dc App,0
3928,leagueoflegends3,도파,0
3929,leagueoflegends3,달토인거같은데  - dc App,0
3930,leagueoflegends3,씨맥  - dc App,0
3931,leagueoflegends3,잼미,0
3932,leagueoflegends3,박종우,0
3933,leagueoflegends3,봉순  - dc App,0
3934,leagueoflegends3,달리자마루,0
3935,leagueoflegends3,시러맨임  - dc App,0
3936,leagueoflegends3,이재석,0
3937,leagueoflegends3,해외가면 더 받을 선수인데 돈만 본건 아니지,0
3938,leagueoflegends3,뭔소리야 도대체,0
3939,leagueoflegends3,ㅈㄹ ㄴ,0
3940,leagueoflegends3,이상호 똥받이아님?,1
3941,leagueoflegends3,웃김,0
3942,leagueoflegends3,팡머임,1
3943,leagueoflegends3,팡머장인,1
3944,leagueoflegends3,ㅅㅂ ㅋㅋㅋ,1
3945,leagueoflegends3,씹ㅋㅋㅋ,1
3946,leagueoflegends3,흠  - dc App,0
3947,leagueoflegends3,NGM,0
3948,leagueoflegends3,"거긴 핑, 채팅 다 막고 성장하면 이김",0
3949,leagueoflegends3,정글그브로 캠프 계속 먹고 한타때 세 명 잡으면 됨,0
3950,leagueoflegends3,실골은 챔피언성장 개념이 없어서 가능,0
3951,leagueoflegends3,ㅇㅇ 그냥 정글러가 알아서 체크하든가 아무도 안 하든가 둘 중 하나임,0
3952,leagueoflegends3,네다맵,1
3953,leagueoflegends3,? 좆맵은 개좆슼ㄱ,1
3954,leagueoflegends3,게이야...,0
3955,leagueoflegends3,오늘 사망  - dc App,1
3956,leagueoflegends3,느금마 사망,1
3957,leagueoflegends3,알고보니 느금마  - dc App,1
3958,leagueoflegends3,븅신새끼 평생 그렇게 정신승리나 해라 ㅋㅋㅋㅋ,1
3959,leagueoflegends3,느금마 뷰지 카이사,1
3960,leagueoflegends3,아 ㅋㅋ,0
3961,leagueoflegends3,운영이 너무 수비적이고 변화를 안함,0
3962,leagueoflegends3,운영 좆발리긴했는데 믿었던 한타마저 좆발리던데.....,1
3963,leagueoflegends3,예전에도 한타는 엄대엄이었음.다만 예전엔 라인전 기량으로 한타전에 차이를 벌려놓거나 공격적인 라인전으로 적을 쫄게만들어서 한타를 유리하게 했지 .,0
3964,leagueoflegends3,"근데 이제 게임 속도가 빨라져서 1대1 라인전 끽해봤자 몇분 하지고 않고, 심지어 라인전 능력 자체도 상향평준화, 그리고 LCK가 지기 시작하니까 타리그 선수들도 안쫄기 시작.예전엔 실력이랑 상관없이 해외 선수들 개쫄아서 지들이 해야할것고 못하고 그랬엇음.",0
3965,leagueoflegends3,옛날엔 지고있어도 edg상대로 1만골 미친 역전한타나 이런게 가끔나왔는데 지금은 라인전 한번 말리면 걍 겜 졌네~ 함,0
3966,leagueoflegends3,우린 정체됐고 다른곳이 발전한거,0
3967,leagueoflegends3,둘다,0
3968,leagueoflegends3,4강까지 2차타워 한개도 안줌 + 결승에 와서야 첫패였음,0
3969,leagueoflegends3,하는짓거리보면 둘 다인데 후자가 훨씬 비중큰듯 3/4세트 하다못해 17년 수준만 됐어도 이겼을거야,0
3970,leagueoflegends3,둘다임,0
3971,leagueoflegends3,운영이 너무 수비적이고 변화를 안함,0
3972,leagueoflegends3,운영 좆발리긴했는데 믿었던 한타마저 좆발리던데.....,1
3973,leagueoflegends3,예전에도 한타는 엄대엄이었음.다만 예전엔 라인전 기량으로 한타전에 차이를 벌려놓거나 공격적인 라인전으로 적을 쫄게만들어서 한타를 유리하게 했지 .,0
3974,leagueoflegends3,"근데 이제 게임 속도가 빨라져서 1대1 라인전 끽해봤자 몇분 하지고 않고, 심지어 라인전 능력 자체도 상향평준화, 그리고 LCK가 지기 시작하니까 타리그 선수들도 안쫄기 시작.예전엔 실력이랑 상관없이 해외 선수들 개쫄아서 지들이 해야할것고 못하고 그랬엇음.",0
3975,leagueoflegends3,옛날엔 지고있어도 edg상대로 1만골 미친 역전한타나 이런게 가끔나왔는데 지금은 라인전 한번 말리면 걍 겜 졌네~ 함,0
3976,leagueoflegends3,우린 정체됐고 다른곳이 발전한거,0
3977,leagueoflegends3,둘다,0
3978,leagueoflegends3,4강까지 2차타워 한개도 안줌 + 결승에 와서야 첫패였음,0
3979,leagueoflegends3,하는짓거리보면 둘 다인데 후자가 훨씬 비중큰듯 3/4세트 하다못해 17년 수준만 됐어도 이겼을거야,0
3980,leagueoflegends3,둘다임,0
3981,leagueoflegends3,프랜차이즈화 한다는건 돈적으로 검증된 스폰서만 받겠다 그거지,0
3982,leagueoflegends3,승강전이 없어지는만큼 기업이 자본을 좀 더 부담없이 투자할수 있는거지,0
3983,leagueoflegends3,돈 넣은만큼 성적이 나오니까 돈을 더 넣기 좋은 환경을 만들어주자는거임,0
3984,leagueoflegends3,중국이 14년에 롤드컵 결승 간건 알고 계시죠? 돈 들이부은 15년에는 롤드컵 2팀 조별딱 1팀 8강딱 하셨어요 ㅠㅠ,0
3985,leagueoflegends3,? 담원이 g2이김?,0
3986,leagueoflegends3,지땜에 탈락하게 생겻는데 벌벌안떨게 생겻냐 ㅋㅋ,0
3987,leagueoflegends3,안방에서 TV본건 맞지,0
3988,leagueoflegends3,범 인  - dc App,0
3989,leagueoflegends3,인터넷에서 주운짤 방송에나간거임?ㄹㅇ??,0
3990,leagueoflegends3,ㅇㅇ,0
3991,leagueoflegends3,ㅋㅋ,0
3992,leagueoflegends3,ㄹㅇ,0
3993,leagueoflegends3,ㅇㅋ,0
3994,leagueoflegends3,ㄹㅇ?,0
3995,leagueoflegends3,소드좌 물통이 유난히 잘보이노,0
3996,leagueoflegends3,쵸비 성격상 해외적응 잘 못할 것 같은데,0
3997,leagueoflegends3,와 리헨즈 역대급 사진인데 ㅋㅋ,0
3998,leagueoflegends3,저치기~,1
3999,leagueoflegends3,지랄하네ㅋㄱ,1
4000,leagueoflegends3,아무리그래도그렇지 지랄하네는 쫌 아니지~!!  - dc App,1
4001,leagueoflegends3,저라뎃씨 조용히 하세요,0
4002,leagueoflegends3,나보고저라뎃이라니... 영광스러워  - dc App,0
4003,leagueoflegends3,롤드컵이아니라 챌린저스 수준도안됨,0
4004,leagueoflegends3,씨받이 ㄱㄱ,1
4005,leagueoflegends3,ㄸ치면 대량으로 볼수잇자너  - dc App,1
4006,leagueoflegends3,싸튀  - VinU,1
4007,leagueoflegends3,대리모,0
4008,leagueoflegends3,호날두해라,0
4009,leagueoflegends3,게임 자체가 하드코어함 맵도 존나 넓고 신경써야할게 많음,0
4010,leagueoflegends3,게임이 하드함. 미니언 디나이시스템 부터 시작해서 귀환시스템도 없고 ㅇㅇ.  - dc App,0
4011,leagueoflegends3,죤나 어려워,0
4012,leagueoflegends3,게임 자체가 하드코어함 맵도 존나 넓고 신경써야할게 많음,0
4013,leagueoflegends3,게임이 하드함. 미니언 디나이시스템 부터 시작해서 귀환시스템도 없고 ㅇㅇ.  - dc App,0
4014,leagueoflegends3,죤나 어려워,0
4015,leagueoflegends3,drx deft  - dc App,0
4016,leagueoflegends3,기인 룰러 페이커 비디디 쵸비 쇼메이커 데프트?,0
4017,leagueoflegends3,멤버를 바꾸면 되지 왜 팀을 바꾸노,0
4018,leagueoflegends3,메갤문학,0
4019,leagueoflegends3,아프리카 드림팀만들예정임 ㅅㄱ,0
4020,leagueoflegends3,3년계약이면 좀 해줘야지 ㅋㅋ 페이커도 skt행사 가끔 뛰자너,0
4021,leagueoflegends3,진짜개저급하네 ㅋㅋ,0
4022,leagueoflegends3,걔네가 수준이 안좋은거면슼 수준은 씹창난게 맞음,1
4023,leagueoflegends3,LCK? 롤드컵출전도못한리그 아니였나요?,0
4024,leagueoflegends3,ㅋㅋㅋㅋ 바오란 손목자르지못한 재키러브죄임  - VinU,0
4025,leagueoflegends3,아이지가 너무 꼬라박음  - dc App,0
4026,leagueoflegends3,바오란 시발 좆같이 못하더라 ㅋㅋㅋㅋㅋㅋㅋ,1
4027,leagueoflegends3,그게 쫄아서 손떠는거냐,0
4028,leagueoflegends3,존나 긴장한거지,0
4029,leagueoflegends3,1류들보면 대회때 즐기면서겜함 ㄹㅇ임,0
4030,leagueoflegends3,자기실수로 몇십만한테 욕처머금  - dc App,0
4031,leagueoflegends3,운빨이래 좆병신 ㅋㅋ  - dc App,1
4032,leagueoflegends3,ㄴㄴ 씹가능  - dc App,1
4033,leagueoflegends3,도전하는자가 아름답다  - dc App,0
4034,leagueoflegends3,100판정도하면 다1승급전갈거같은데 인생갈아넣어야대  - dc App,0
4035,leagueoflegends3,죽기전에 그때 도전해볼걸 후회하지 말고 다 해봐 너를 믿어  - dc App,0
4036,leagueoflegends3,그건 맞지않냐? 안던지면 질 수가 없는 게임임. 근데 사람이 하기 때문에 변수가 생겨서 역전이 되는거지 이득보고 사리고 굴리면 어떻게 이김? 양학이 되는 이유가 피지컬도 피지컬인데 이런 이유임 한 번 굴려 그 굴리는 사람이 기사면 못 막거든,0
4037,leagueoflegends3,ㅇㅇ 마즘,0
4038,leagueoflegends3,근데 원래 어느게임이던 초반에 이득보고 완벽하게 하면 역전 못하지않나;,0
4039,leagueoflegends3,원래롤갤하는놈탓임 ㅇㅇ  - dc App,0
4040,leagueoflegends3,3대떡으로 찢었지  - dc App,0
4041,leagueoflegends3,ㄹㅇ 이건 팩트 3대떡으로 이겼음,0
4042,leagueoflegends3,개빠따처럼 승강전 이런거 없고 돈내면 리그 넣어주는거,0
4043,leagueoflegends3,십 고인물리그 됨,1
4044,leagueoflegends3,실력이 아니라 돈으로 lck껴주는거  - dc App,0
4045,leagueoflegends3,빠따처럼 승강전없애고 기업들 리그 넣어서 2부가 1부리그 연습실 되는거,0
4046,leagueoflegends3,고인물리그는 개소리고 자본 더들어와서 오히려 더좋음,0
4047,leagueoflegends3,물론 프렌차이즈화 한다고 이미 대기업들 약간 만져보다 다 손 뗀 리그에 어떤 기업이 좋다고 들어올진 ㅎㅎ;,0
4048,leagueoflegends3,슼갈만 인정안하는 쇼메 ㅋㅋ,0
4049,leagueoflegends3,ㄹㅇ 순수실력으로 skt가 위라는놈들은 경기를안본건가 아니면 롤알못인가?,0
4050,leagueoflegends3,슼갈만 인정안하는 쇼메 ㅋㅋ,0
4051,leagueoflegends3,ㄹㅇ 순수실력으로 skt가 위라는놈들은 경기를안본건가 아니면 롤알못인가?,0
4052,leagueoflegends3,ㄷ  - dc App,0
4053,leagueoflegends3,ㄷ  - dc App,0
4054,leagueoflegends3,ㄷㄷ  - dc App,0
4055,leagueoflegends3,2년도 안본다,0
4056,leagueoflegends3,Dm 얘가 정리한거 대충보고 솔랭하거나 갠방봐 니 티어어딘데,0
4057,leagueoflegends3,그래서 더 대단한거지,0
4058,leagueoflegends3,ㅇㅇ 진짜 롤의신이자 정점,0
4059,leagueoflegends3,지표보면 루키다음급은 되던대 솔킬같은건 딸려도,0
4060,leagueoflegends3,ㅇㅇ 애초에 도인비 오기 전엔 중하위권이었음,0
4061,leagueoflegends3,s급은 없어도 시키는대로는 잘하잖아  - dc App,0
4062,leagueoflegends3,ㅇㅇ캡스도 존나못하긴햇음,0
4063,leagueoflegends3,쵸비가 잘있다고...? 누가 그럼?,0
4064,leagueoflegends3,역까 ㄴ,0
4065,leagueoflegends3,?,0
4066,leagueoflegends3,그건니가  - dc App,0
4067,leagueoflegends3,씨발련아 그래도그건아니야 16년도까진잘햇다 역대맞아 거기까진,1
4068,leagueoflegends3,응 아냐 거품,0
4069,leagueoflegends3,브론즈 세끼가 누굴 평가하노,1
4070,leagueoflegends3,컨셉을 찐으로 알아쳐먹노 ㅋㅋ,0
4071,leagueoflegends3,ㅋㅋㅋㅋㅋ 그럼 옛날 하이라이트라도 보고 오던가 - dc App,0
4072,leagueoflegends3,머가리 ㅈ박았냐? 적당히 해야지 ㅋㅋ 혼자 장난을 진심인줄 아나보네 ㅋㅋ  - dc App,1
4073,leagueoflegends3,응 거품,0
4074,leagueoflegends3,닉네임만 봐도 슼갈련 냄새 물씬 ㅋㅋ  - dc App,1
4075,leagueoflegends3,거품은 롤붕이들 엄마 입에서 나오는거고 ㅇㅇ;  - dc App,1
4076,leagueoflegends3,느금마는 죽어서 거품도 못나오잖아,1
4077,leagueoflegends3,아프리카 지금 역대급으로 돈많은데 올해 매출 역대 1위에 주식 씹대박남,1
4078,leagueoflegends3,영업이익 늘긴 했네 근데 기인이 만족할만한 스쿼드 맞춰주려면 그중 10% 이상 써야되는데 받아들이겠냐,0
4079,leagueoflegends3,아프리카는 투자보단 걍 지들자본 쑤셔넣는거,0
4080,leagueoflegends3,그러니까 이해가 안된다는거임 한화 KT도 안하는짓을?,0
4081,leagueoflegends3,이미지 메이킹이지 비제이는 사고 ㅈ나 치고 문제 일으키고 1년에 대체 뉴스에 수십번 오르내리는데,0
4082,leagueoflegends3,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
4083,leagueoflegends3,도원결의 애미 ㅋ,1
4084,leagueoflegends3,다른원딜 다뒤지니까,0
4085,leagueoflegends3,ap마이  - dc App,0
4086,leagueoflegends3,"도타는 의외로 피지컬을 롤보다 덜탐. 존나 피지컬타는 챔프들도 많긴 한데, 그보단 전략성이 더 강조됨",0
4087,leagueoflegends3,운영하고 전략이 존나 어렵다,0
4088,leagueoflegends3,하드코어하다는게 피지컬때문이 아님 병신아,1
4089,leagueoflegends3,얘는 욕부터 하네  - dc App,0
4090,leagueoflegends3,욕을 안하는척 하고싶겠지만 너의 갤로그에는 욕밖에없구나 ㅋㅋ,1
4091,leagueoflegends3,스킬 타겟팅이라 메카닉은 그렇게 극한으로 필요한건 아님,0
4092,leagueoflegends3,?,0
4093,leagueoflegends3,뭘 갈고리질이야 조선족샛기가,1
4094,leagueoflegends3,걍 대답 안할게 그렇게 평생 생각하렴 그러니까 느그좆시케이가 발전이없는거 ㅅㄱ,1
4095,leagueoflegends3,그리고 물음표 한번쳤다고 조선족은 왜나오노 혹시....?,1
4096,leagueoflegends3,아 예 ㅋㅋㅋ  - dc App,0
4097,leagueoflegends3,펀플도 IG도 약점이 명백한 팀들이라...완전체에 전체적으로 수준이 높은 G2 우승 예상,0
4098,leagueoflegends3,난 우승 펀플걸어놧는대,0
4099,leagueoflegends3,G2도 슼전 보면 던지는 장면 존나 많던데 무슨 완전체야 ㅋㅋㅋㅋㅋㅋ,0
4100,leagueoflegends3,더샤이가 궁 왜아낀걸까 ㄹㅇ  - dc App,0
4101,leagueoflegends3,ㄹㅇ ...  - dc App,0
4102,leagueoflegends3,무슨소년만화쥬인공급 ㅋㅋ  - dc App,0
4103,leagueoflegends3,도인비는 롤의신임,0
4104,leagueoflegends3,이게 배고픈자와 아닌자의 차이지,0
4105,leagueoflegends3,앞으로 우승 3번만하면 ㄹㅇ 롤역사 다시쓸수있음  - dc App,0
4106,leagueoflegends3,ㅇㅇ 도인비의 저 실력이 13년부터 저랬으면 롤드컵 우승 다먹었음,0
4107,leagueoflegends3,페이커급은 에바고... 십몇억 줬겠지,0
4108,leagueoflegends3,탑중 최고,0
4109,leagueoflegends3,스맵정도 줬겠지,0
4110,leagueoflegends3,라인별 최고 연봉이라는 뜻 모름?,0
4111,leagueoflegends3,페이커는 넘사고 페이커 재외하고 업계 최고 수준인 거지 최고는 아닌듯,0
4112,leagueoflegends3,아 기사제목만 보고와서 미안,0
4113,leagueoflegends3,이거 맞다  - dc App,0
4114,leagueoflegends3,g2가 최선을 다 한 게 아니라 skt가 최악을 했다고 보는 게 팩트긴 함,0
4115,leagueoflegends3,순수실력도르만큼 추한게 없음 ㄹㅇ,0
4116,leagueoflegends3,문도 카서스 - dc App,0
4117,leagueoflegends3,신짜오 쉽고쎔,0
4118,leagueoflegends3,리신,0
4119,leagueoflegends3,이거 맞다  - dc App,0
4120,leagueoflegends3,g2가 최선을 다 한 게 아니라 skt가 최악을 했다고 보는 게 팩트긴 함,0
4121,leagueoflegends3,순수실력도르만큼 추한게 없음 ㄹㅇ,0
4122,leagueoflegends3,문도 카서스 - dc App,0
4123,leagueoflegends3,신짜오 쉽고쎔,0
4124,leagueoflegends3,리신,0
4125,leagueoflegends3,이거맛지,0
4126,leagueoflegends3,망치형님말이맛지,0
4127,leagueoflegends3,ㄹㅇㅋㅋ,0
4128,leagueoflegends3,게이야 알바비 못받는다..,0
4129,leagueoflegends3,계약 언제까진데,0
4130,leagueoflegends3,근데 그리핀 폭파가 확정은 아니잖아,0
4131,leagueoflegends3,ㄹㅇ 여캠 이용권 7일 이런거 잇을듯,0
4132,leagueoflegends3,ㄹㅇ 여캠자유이용권이면 ㅇㅈ해야지,0
4133,leagueoflegends3,율천고 최현우가 좆으로 보이냐?,1
4134,leagueoflegends3,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
4135,leagueoflegends3,롤 하는 기계라 걍 롤만 하는거 아닐까?,0
4136,leagueoflegends3,씨맥이 타잔은 뭔일터져도 레드먹고 있을 새끼랬음 걍 극한의 중립충이거나 노관심,0
4137,leagueoflegends3,r키뽑은 캡스>>페이코,0
4138,leagueoflegends3,쵸비도 못가는데?  - dc App,0
4139,leagueoflegends3,극한의 부두술 ㅋㅋㅋㅋ,0
4140,leagueoflegends3,마스터도 그럼,0
4141,leagueoflegends3,정글개입 없이 봇듀오 떡블킬 2번 당하고 정글개입이 없다고 open드립치는 개새끼들 많음,0
4142,leagueoflegends3,라인전이 쌘거면 병신새끼야 ㅋㅋㅋ,1
4143,leagueoflegends3,티어가 보인다 병신아,1
4144,leagueoflegends3,라인전ㅋㅋㅋㅋ,0
4145,leagueoflegends3,카밀로 누굴 이기는데 도대체,0
4146,leagueoflegends3,뭐야 씨발  - dc App,1
4147,leagueoflegends3,성대노 ㅋㅋ - dc App,0
4148,leagueoflegends3,애미 ㅋㅋ,1
4149,leagueoflegends3,성대자나  - dc App,0
4150,leagueoflegends3,나무야 미안해 ㅠㅠ...,0
4151,leagueoflegends3,존나병신같네ㅋㅋㅋㅋㅋ  - dc App,1
4152,leagueoflegends3,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ라면받침대가 왜 도서관에있녀,0
4153,leagueoflegends3,씨발 개좆같다 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1
4154,leagueoflegends3,저거 그냥 입고희망도서에 암거나 적어도 다 들어와서 저 지랄임 ㅋㅋㅋㅋㅋㅋㅋ,0
4155,leagueoflegends3,성대가 잡대였노  - dc App,0
4156,leagueoflegends3,웃음벨 ㅋㅋㅋㅋㅋㅋㅋ,0
4157,leagueoflegends3,으아아아아악,0
4158,leagueoflegends3,해외생활 부담스러운가보지,0
4159,leagueoflegends3,drx하고 우승 경쟁할거같은데 슼은 스프링은 우승 글러먹음,0
4160,leagueoflegends3,좆구리가 도벽을 버려야 됨  - dc App,1
4161,leagueoflegends3,지랄하지마 페이커가 캡스 수준만했어도 좃발랐어,1
4162,leagueoflegends3,미드 한명이 아예 사람이아닌데 어케 이기누,0
4163,leagueoflegends3,ㅋ 넌 경기 보긴 했노? ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
4164,leagueoflegends3,오늘부터 안티다,0
4165,leagueoflegends3,승 승 장 구,0
4166,leagueoflegends3,? 1년에 6천만원 정도 버는 회사라는 말임?,0
4167,leagueoflegends3,ㅇㅇ  - dc App,0
4168,leagueoflegends3,매출이 많이 높은건 아닌데,0
4169,leagueoflegends3,영업이익은 월급 다주는 등의 비용다빼고 회사한테 남는게 6천만원이라는소리임;;;,0
4170,leagueoflegends3,매출로 따져도 졸라 높은 수준은 아닌데  - dc App,0
4171,leagueoflegends3,무식한새끼야 당기순이익은 영업이익에서 영업외손익 법인세까지 뺀거다,1
4172,leagueoflegends3,와,0
4173,leagueoflegends3,와 시발,1
4174,leagueoflegends3,나같으면 걍 고아원보낸다,1
4175,leagueoflegends3,캣맘들 화들짝 ㅋㅋ,0
4176,leagueoflegends3,미래의 일망주 ㄷㄷ,0
4177,leagueoflegends3,좁신피셜) 닝이 0인분해서 더샤이가 2인분 했어야 했는데 2인분 못해서 IG가 짐,0
4178,leagueoflegends3,아니2인분할라면 최소한포탑끼고는버텨야지 ㅋㅋ  - dc App,0
4179,leagueoflegends3,결과적으로 정글 차이가 제일 컸다 함,0
4180,leagueoflegends3,애초에 김군은 더샤이한테 리그에서도 뚜드려맞는데 ㅋㅋㅋㅋ,0
4181,leagueoflegends3,"더샤이가 한타때 넘못해주던데 1,4경기",0
4182,leagueoflegends3,와,0
4183,leagueoflegends3,와 시발,1
4184,leagueoflegends3,나같으면 걍 고아원보낸다,1
4185,leagueoflegends3,캣맘들 화들짝 ㅋㅋ,0
4186,leagueoflegends3,미래의 일망주 ㄷㄷ,0
4187,leagueoflegends3,좁신피셜) 닝이 0인분해서 더샤이가 2인분 했어야 했는데 2인분 못해서 IG가 짐,0
4188,leagueoflegends3,아니2인분할라면 최소한포탑끼고는버텨야지 ㅋㅋ  - dc App,0
4189,leagueoflegends3,결과적으로 정글 차이가 제일 컸다 함,0
4190,leagueoflegends3,애초에 김군은 더샤이한테 리그에서도 뚜드려맞는데 ㅋㅋㅋㅋ,0
4191,leagueoflegends3,"더샤이가 한타때 넘못해주던데 1,4경기",0
4192,leagueoflegends3,닥전,0
4193,leagueoflegends3,건물주 하면서 제2의 직업 찾겠지,0
4194,leagueoflegends3,e스포츠분야에서 할수있는일 넘치지  - dc App,0
4195,leagueoflegends3,건물주 하면 되지 뭐,0
4196,leagueoflegends3,은퇴하면 최소 70억은있어 병신아,1
4197,leagueoflegends3,애당초계야기간남아있는데ㅐ 뭘자꾸옴기는이야기를쳐하지,0
4198,leagueoflegends3,와 대깨맥들 심하네;,1
4199,leagueoflegends3,애비가 겜관련도니 좆같은거하면 지원안해준다했음,1
4200,leagueoflegends3,방도 ㅈㄴ 작던데..,0
4201,leagueoflegends3,아버지 영상 보면 엄청 엄하시던데...,0
4202,leagueoflegends3,피넛이랑 합좋아하네 18때 피넛새끼땜에 개망했는데 끔찍하지 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
4203,leagueoflegends3,경기 안본 장애인,1
4204,leagueoflegends3,비디디 라인전잘하는데,0
4205,leagueoflegends3,젠지 팀이너무 구리다 비디디가 가기엔,0
4206,leagueoflegends3,비디디 라인전도 좀 빡센 타입인데,0
4207,leagueoflegends3,지금 젠지면 최적이지,0
4208,leagueoflegends3,응디디 라인전 잘하지,1
4209,leagueoflegends3,탑정글이 잘해야됨 비디디갈라면. 근데 젠지는..,0
4210,leagueoflegends3,비디디 라인전 교전 한타 다 잘하는데ㅋㅋㅋㅋ 운영이 약한거지,0
4211,leagueoflegends3,ㅇㅇ drx간데,0
4212,leagueoflegends3,사이드 못돌게 맞불작전 거르고 미드 뚫은 상대 다섯명보다 실력이 떨어지는거지 ㅇㅇ  - dc App,0
4213,leagueoflegends3,LCK 좆망의 원인ㅋㅋㅋ,1
4214,leagueoflegends3,개좆극혐 ㄹㅇ,1
4215,leagueoflegends3,갱플 3정수 뭐냐,0
4216,leagueoflegends3,픽 씨발,1
4217,leagueoflegends3,찐  - dc App,1
4218,leagueoflegends3,두번이나 해준거다,0
4219,leagueoflegends3,병신새끼  - dc App,1
